time,id,target,item_id
2024-01-01 00:00:00.790000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:00.800000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:00.810000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:00.820000,FKI0012411281731,8.992789820751746,A
2024-01-01 00:00:00.830000,FKI0012411281731,8.994697700208784,A
2024-01-01 00:00:00.840000,FKI0012411281731,9.00137527830842,A
2024-01-01 00:00:00.850000,FKI0012411281731,9.00137527830842,A
2024-01-01 00:00:00.860000,FKI0012411281731,8.994697700208784,A
2024-01-01 00:00:00.870000,FKI0012411281731,8.992789820751746,A
2024-01-01 00:00:00.880000,FKI0012411281731,8.992789820751746,A
2024-01-01 00:00:00.890000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:00.900000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:00.910000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:00.920000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:00.930000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:00.940000,FKI0012411281731,8.984204363195072,A
2024-01-01 00:00:00.950000,FKI0012411281731,8.98611224265211,A
2024-01-01 00:00:00.960000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:00.970000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:00.980000,FKI0012411281731,8.994697700208784,A
2024-01-01 00:00:00.990000,FKI0012411281731,8.996605579665824,A
2024-01-01 00:00:01.000000,FKI0012411281731,8.998513459122861,A
2024-01-01 00:00:01.010000,FKI0012411281731,8.996605579665824,A
2024-01-01 00:00:01.020000,FKI0012411281731,8.98611224265211,A
2024-01-01 00:00:01.030000,FKI0012411281731,8.984204363195072,A
2024-01-01 00:00:01.040000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:01.050000,FKI0012411281731,8.994697700208784,A
2024-01-01 00:00:01.060000,FKI0012411281731,8.994697700208784,A
2024-01-01 00:00:01.070000,FKI0012411281731,8.992789820751746,A
2024-01-01 00:00:01.080000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:01.090000,FKI0012411281731,8.98611224265211,A
2024-01-01 00:00:01.100000,FKI0012411281731,8.984204363195072,A
2024-01-01 00:00:01.110000,FKI0012411281731,8.984204363195072,A
2024-01-01 00:00:01.120000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:01.130000,FKI0012411281731,8.993743760480266,A
2024-01-01 00:00:01.140000,FKI0012411281731,8.998513459122861,A
2024-01-01 00:00:01.150000,FKI0012411281731,8.998513459122861,A
2024-01-01 00:00:01.160000,FKI0012411281731,8.994697700208784,A
2024-01-01 00:00:01.170000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:01.180000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:01.190000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:01.200000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:01.210000,FKI0012411281731,8.984204363195072,A
2024-01-01 00:00:01.220000,FKI0012411281731,8.979434664552475,A
2024-01-01 00:00:01.230000,FKI0012411281731,8.980388604280995,A
2024-01-01 00:00:01.240000,FKI0012411281731,8.983250423466552,A
2024-01-01 00:00:01.250000,FKI0012411281731,8.992789820751746,A
2024-01-01 00:00:01.260000,FKI0012411281731,9.004237097493977,A
2024-01-01 00:00:01.270000,FKI0012411281731,9.005191037222497,A
2024-01-01 00:00:01.280000,FKI0012411281731,9.00232921803694,A
2024-01-01 00:00:01.290000,FKI0012411281731,8.998513459122861,A
2024-01-01 00:00:01.300000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:01.310000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:01.320000,FKI0012411281731,8.98611224265211,A
2024-01-01 00:00:01.330000,FKI0012411281731,8.983250423466552,A
2024-01-01 00:00:01.340000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:01.350000,FKI0012411281731,8.993743760480266,A
2024-01-01 00:00:01.360000,FKI0012411281731,8.994697700208784,A
2024-01-01 00:00:01.370000,FKI0012411281731,8.993743760480266,A
2024-01-01 00:00:01.380000,FKI0012411281731,8.98611224265211,A
2024-01-01 00:00:01.390000,FKI0012411281731,8.979434664552475,A
2024-01-01 00:00:01.400000,FKI0012411281731,8.980388604280995,A
2024-01-01 00:00:01.410000,FKI0012411281731,8.980388604280995,A
2024-01-01 00:00:01.420000,FKI0012411281731,8.982296483738033,A
2024-01-01 00:00:01.430000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:01.440000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:01.450000,FKI0012411281731,8.998513459122861,A
2024-01-01 00:00:01.460000,FKI0012411281731,9.004237097493977,A
2024-01-01 00:00:01.470000,FKI0012411281731,9.00137527830842,A
2024-01-01 00:00:01.480000,FKI0012411281731,8.998513459122861,A
2024-01-01 00:00:01.490000,FKI0012411281731,8.996605579665824,A
2024-01-01 00:00:01.500000,FKI0012411281731,8.992789820751746,A
2024-01-01 00:00:01.510000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:01.520000,FKI0012411281731,8.984204363195072,A
2024-01-01 00:00:01.530000,FKI0012411281731,8.983250423466552,A
2024-01-01 00:00:01.540000,FKI0012411281731,8.982296483738033,A
2024-01-01 00:00:01.550000,FKI0012411281731,8.98611224265211,A
2024-01-01 00:00:01.560000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:01.570000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:01.580000,FKI0012411281731,8.996605579665824,A
2024-01-01 00:00:01.590000,FKI0012411281731,9.00137527830842,A
2024-01-01 00:00:01.600000,FKI0012411281731,9.000421338579901,A
2024-01-01 00:00:01.610000,FKI0012411281731,8.996605579665824,A
2024-01-01 00:00:01.620000,FKI0012411281731,8.992789820751746,A
2024-01-01 00:00:01.630000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:01.640000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:01.650000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:01.660000,FKI0012411281731,8.98611224265211,A
2024-01-01 00:00:01.670000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:01.680000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:01.690000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:01.700000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:01.710000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:01.720000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:01.730000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:01.740000,FKI0012411281731,8.994697700208784,A
2024-01-01 00:00:01.750000,FKI0012411281731,8.997559519394342,A
2024-01-01 00:00:01.760000,FKI0012411281731,8.997559519394342,A
